source	target	weight
ADRBK1	PAK1	0.513292433
TYRO3	RPS6KA1	0.513292162
SRPK1	TTK	0.513291887
MAP2K3	MAP3K5	0.513291579
PRKCD	STK36	0.513290671
TAOK3	IRAK2	0.513290384
NEK6	CSNK1A1L	0.513290367
SRPK1	FES	0.513289269
MET	MYLK	0.513289034
AKT3	IRAK2	0.513288042
CLK2	GRK6	0.513285978
PRKCE	CLK1	0.51328522
EPHA6	SLK	0.513284879
CLK4	SNRK	0.5132833
MAP2K2	PRKAA2	0.513282976
HIPK1	SLK	0.513282251
KIT	GSK3A	0.513282135
EIF2AK2	PTK7	0.513281957
PRKCQ	PIK3R4	0.513281755
PRKCB	CLK1	0.513280438
IGF1R	ROCK2	0.513280264
BCR	PXK	0.513279558
PIM2	RIOK3	0.513279245
CDK9	SNRK	0.513276556
CDK5	MAPKAPK2	0.513276471
PRKCE	RIPK3	0.513274778
PRKCH	FES	0.513274496
CDK16	PDK1	0.513274265
AXL	ULK3	0.513272585
ROCK1	PAK1	0.513271081
TESK1	PDK1	0.513271068
KSR2	SIK1	0.513270745
PRKD2	ABL2	0.51326946
RPS6KA5	SRC	0.513269195
SRPK1	MYLK	0.513269182
CDK19	RPS6KA2	0.513267769
BCR	IRAK2	0.513266961
FGFR4	ATR	0.513266239
ZAK	BCR	0.51326571
HIPK1	PRKCA	0.513264653
PDGFRB	MAP3K8	0.513262709
ATM	PTK7	0.513262707
ROS1	STRADB	0.51326255
RIPK1	LCK	0.513262393
PRKCQ	MAP2K3	0.513261963
NEK7	CAMKK2	0.513261597
CSNK2A2	PDK2	0.51326099
TYRO3	CDK9	0.513260803
CDK5	CSNK1E	0.513260503
PLK1	PAK2	0.513260072
NEK9	TRIM24	0.513259395
STK16	BRD2	0.513259297
PLK1	SNRK	0.513257783
STK39	PDK1	0.513257398
EPHA6	NRBP2	0.513256101
CDK2	BRD2	0.513255538
DYRK3	MKNK1	0.513254199
CSNK1G2	MAPKAPK5	0.513253923
TP53RK	AKT1	0.51325268
C9ORF96	CDKL4	0.513251288
MAP4K4	EPHA3	0.513251164
HIPK1	AKT2	0.51324985
PRKAA1	PTK7	0.513247905
ALK	PRKAA2	0.513244658
ULK1	PTK7	0.51324454
SGK1	STK36	0.51324444
LRRK2	FER	0.513244381
PRKCQ	MYLK	0.513244303
OXSR1	GRK6	0.51324357
CLK1	RPS6KA1	0.513242887
RPS6KA3	FGFR1	0.513242543
TP53RK	MAP4K3	0.51324253
TRIM24	CDK16	0.513242185
CLK4	FES	0.51324212
TYRO3	TRIB1	0.513242074
CSNK1G3	RPS6KA2	0.513241414
CLK2	PXK	0.513241376
ERBB2	MKNK2	0.51324124
CLK1	ROCK1	0.513240879
PRKCQ	DAPK3	0.513240822
NEK9	MAPK14	0.513240349
EIF2AK2	MAP3K8	0.513240189
CDC7	MAPK8	0.513240009
RPS6KA3	CLK3	0.513239105
NEK9	ABL1	0.513235777
TEK	CAMK2D	0.513235387
CAMK1	CAMKK2	0.513233068
CDK19	JAK2	0.513231826
PRKCQ	FES	0.51323084
RIPK3	RPS6KA4	0.513230691
RIPK1	CDK9	0.513230401
RPS6KA4	TYK2	0.513230175
MAP2K3	PHKG2	0.513228405
MERTK	CDK2	0.513227808
IGF1R	STK16	0.513227772
MAPK8	CDKL4	0.513227114
CSNK1G2	EPHA3	0.513225117
MYLK	ULK3	0.513225056
CDK16	RIPK4	0.51322267
MAPK3	RPS6KA1	0.513218948
HSPB8	ULK3	0.513218842
CLK1	WEE1	0.513218675
CHEK2	CHUK	0.513217771
RYK	PTK7	0.513216288
ATR	MYLK2	0.513216168
RIPK2	MAP2K1	0.51321576
KSR2	ATR	0.513213856
ATM	MKNK1	0.51321345
SGK3	IKBKB	0.513210278
FYN	RPS6KL1	0.513209428
TRRAP	CDKL4	0.513208385
MAPKAPK5	PTK7	0.51320837
MASTL	PDK2	0.513206939
LCK	PTK7	0.513206493
CDK10	LCK	0.513204221
MAPKAPK2	TRRAP	0.513203936
MAPK9	NLK	0.513203665
NEK9	MAPKAPK3	0.513201812
GAK	SNRK	0.513201355
CSNK1G3	FLT4	0.513198908
STK25	MAP2K6	0.51319871
TRIB3	IRAK2	0.513198441
EPHB4	CDK16	0.513198403
CDK10	CSNK1E	0.513197938
CLK1	RIOK3	0.51319738
MAST4	LRRK2	0.513196834
RIPK3	STK16	0.513195527
HIPK1	WEE1	0.513194367
ROS1	SNRK	0.513194304
TRIM24	ROS1	0.513193214
CIT	SIK1	0.513191113
TRIO	VRK2	0.513191044
TRIM24	RPS6KB1	0.513191043
PLK4	CSNK1A1L	0.513190929
MASTL	GRK6	0.513190223
PLK1	GRK5	0.513189668
LIMK2	TRRAP	0.51318964
ACVR1	ERBB3	0.513186008
ACVR1	EIF2AK3	0.513185674
PRKCB	CDK10	0.51318506
RET	CDKL4	0.513184784
PAK1	CDKL4	0.513183773
SRPK1	PRKACB	0.51318354
RIPK1	CDK2	0.513183184
PTK2	RIPK4	0.513180818
CIT	MAPKAPK5	0.513179533
MAPK12	C9ORF96	0.513178405
MAP4K4	RPS6KA2	0.513178317
FLT3	MAP2K5	0.513176341
MASTL	PBK	0.513175914
PIM2	MAPK13	0.513174013
CDK9	CSNK1G2	0.513173134
FLT4	FLT1	0.513169427
VRK3	MOK	0.513167572
PRKCQ	MAP2K6	0.513167399
C9ORF96	WEE1	0.513167276
CHEK1	CAMK2G	0.513166709
ATM	SNRK	0.513166631
ATM	TRIM24	0.513166378
SIK3	GSK3A	0.513165687
IRAK4	CHUK	0.513165361
EPHB2	MAP3K8	0.513165359
STK33	PAK1	0.513165176
TAOK2	EGFR	0.513164887
NLK	STK24	0.513164433
CDK10	PDK1	0.513164392
EPHB2	ATR	0.513164286
ADRBK1	ULK3	0.513162517
FLT4	ULK3	0.513160728
EPHB2	CSK	0.51316063
TNIK	PXK	0.513159312
EPHA6	MAP3K8	0.51315863
IGF1R	MKNK1	0.513158419
HIPK1	AKT3	0.513158251
RPS6KB2	VRK1	0.51315796
AKT3	EPHB4	0.513157685
PLK4	STK36	0.513156966
JAK3	ILK	0.51315536
RPS6KB2	CLK4	0.51315529
CSK	BRD3	0.513154274
CSNK1A1L	RPS6KA1	0.513154101
C9ORF96	DAPK1	0.513153333
AXL	PAK3	0.51315293
SIK3	EPHB2	0.513152143
STK39	ZAK	0.513152131
KIT	TNIK	0.513151355
NEK6	INSR	0.513150918
CHEK2	PAK2	0.513150155
RAF1	GRK6	0.513150104
SRPK1	CAMK1	0.513149934
MASTL	EPHA6	0.51314989
TRIO	RPS6KA4	0.513149436
HIPK1	CHEK1	0.513149084
RIOK2	BTK	0.513147986
EPHB2	MAP3K4	0.513147855
MASTL	MAP4K4	0.513147286
TRIO	VRK3	0.513147267
MKNK1	FER	0.513147032
SLK	MKNK1	0.513144705
SNRK	MAP2K6	0.513144459
RPS6KA5	PIK3R4	0.513143178
RIPK3	EPHB4	0.513143114
NRBP2	SYK	0.513143083
KDR	PRKAA2	0.513142415
KSR2	NTRK1	0.513141132
TAOK3	TRIM24	0.513140412
EPHA6	TRRAP	0.513140308
STK10	MAPK3	0.513139858
NRBP2	MAP2K6	0.513139636
PIM1	STK19	0.513139483
EPHB2	MAP2K4	0.513138483
PHKG2	OXSR1	0.51313797
VRK1	RIPK4	0.513137127
MAST2	RET	0.513136547
MAP4K3	PAK2	0.51313432
CDK8	ULK3	0.513133968
PXK	SYK	0.513133475
CSNK1G3	NRBP1	0.513133422
STK17A	CDK8	0.513132673
VRK3	CAMKK2	0.513129505
STK24	CDKL4	0.513129013
PTK2B	PLK4	0.513127152
STK17A	MAP3K14	0.513126951
C9ORF96	SYK	0.513126785
SIK1	CDC7	0.513126749
PLK1	RPS6KA1	0.513125422
AKT3	CAMK2D	0.513123298
CSK	CDK16	0.513121494
CDK1	PDGFRA	0.513120854
RIPK3	CDKL4	0.513119952
CHEK2	CSNK1D	0.513118451
MAP2K3	C9ORF96	0.513117819
CAMK1	PLK1	0.513117275
MAP2K4	PTK7	0.513117071
MAPK1	MKNK2	0.513116985
NTRK1	GRK6	0.513116788
LCK	MKNK2	0.513116712
ADRBK1	CHEK2	0.513116522
TRIO	ATR	0.513115488
MASTL	FLT4	0.513115304
STK19	PDGFRA	0.513114827
FGFR4	ATM	0.513114097
MAP2K3	TRIB3	0.513113613
AKT3	FES	0.513112377
DAPK3	CSNK1A1L	0.513112178
PRKCE	PRKCA	0.513111799
CSK	STK19	0.513111203
VRK3	PRKCA	0.513110743
CSNK1G2	CAMK2G	0.51310982
TRIB1	STRADB	0.513109684
VRK3	NRBP2	0.513108501
EPHA6	CDK16	0.51310834
MAP3K1	MAP3K5	0.513108192
CDK16	BRD2	0.51310691
IRAK4	FLT1	0.513106793
ADRBK1	RPS6KA2	0.513105258
AKT3	RPS6KL1	0.513104797
PIK3R4	PAK2	0.513104324
ERBB2	FER	0.513103506
IRAK1	STK36	0.513103385
STK24	STK16	0.513102816
FLT3	PDK1	0.51310243
CSNK1G3	PAK3	0.513100978
NEK9	NRBP1	0.513100802
ARAF	MYLK2	0.513097559
ZAK	MAP2K1	0.513097105
JAK1	RIOK2	0.51309657
RPS6KA2	PRKAA1	0.513096176
BCKDK	MAPKAPK5	0.513096048
CIT	CDK6	0.513095785
PLK4	MAP2K1	0.513095368
ADRBK1	ATM	0.513095078
NEK6	ULK3	0.513094776
CDK10	BUB1B	0.513094701
EIF2AK2	CDKL4	0.513094685
ATM	EIF2AK1	0.513094484
JAK2	EPHA3	0.513094312
PRKAA2	RPS6KA1	0.513094067
AXL	NEK7	0.513092782
FLT3	SIK1	0.51309272
IRAK4	CSNK1E	0.513092158
PRKACA	MAP3K1	0.513091041
TYRO3	PAK3	0.513090718
ULK1	EPHA3	0.513090581
JAK1	JAK3	0.513090501
BCKDK	MAP3K14	0.513090022
IRAK4	ERBB3	0.513089994
TAOK2	PAK4	0.513086985
ACVR1	RPS6KA3	0.513086907
SIK3	CDK10	0.513086816
NEK6	STK39	0.513086189
DDR1	MKNK1	0.513085559
AKT3	TBK1	0.513084292
EPHB4	IRAK2	0.513083947
EPHA6	TBK1	0.513082984
PRKD2	VRK2	0.513082627
RIPK3	SNRK	0.513080918
RPS6KB2	PRKCD	0.51308012
TYK2	ULK1	0.513079799
RIPK3	MASTL	0.513078521
ACVR1	MOK	0.513078243
AKT1	PRKX	0.513077547
CLK1	DDR1	0.513071243
CHEK2	EPHA3	0.513071209
RPS6KA3	AKT1	0.513071035
STK10	VRK1	0.513070164
MAST4	MAP2K1	0.513070102
TYRO3	BRD4	0.513069457
MERTK	FLT4	0.513069199
BCKDK	TTK	0.513068989
TRIO	DAPK3	0.513068619
CDK19	MARK4	0.513067936
MAP4K3	ULK3	0.513067826
NTRK3	ULK2	0.513067394
FLT4	RIOK2	0.513067048
YES1	TNIK	0.513067026
SGK3	DYRK1A	0.513066709
EPHA6	ROCK1	0.513065712
MAST4	PRKCI	0.513065438
FLT4	MAPK14	0.51306405
TRIB3	MAP2K1	0.513062701
STK16	EPHA3	0.513061732
SRPK1	PAK1	0.513061712
SRPK1	BMPR1A	0.51306085
IGF1R	GRK5	0.513059241
PRPF4B	EPHA2	0.513058145
MAST4	MTOR	0.513057279
VRK3	PLK2	0.513056359
RPS6KA5	MAPK13	0.513056332
PIM3	TYRO3	0.513055578
YES1	MARK4	0.513054988
PKN1	CAMK1	0.513054436
CDK19	YES1	0.513054431
VRK3	PAK3	0.513053832
KDR	CSNK1G2	0.513053376
MERTK	WEE1	0.513053144
TESK1	SNRK	0.513052309
BRD4	MAP3K8	0.513052039
RPS6KL1	PBK	0.513051909
TYRO3	KIT	0.513051765
EIF2AK3	ULK2	0.513051526
PRKCE	ULK3	0.513051496
KSR2	CHEK1	0.513050871
MAP3K7	EPHA3	0.513048787
RIPK1	HSPB8	0.513048259
ZAK	NUAK1	0.513047822
VRK3	PAK1	0.513047131
CAMK1	CAMK2G	0.513047005
TGFBR2	RPS6KA2	0.513046817
RIPK3	STK38	0.513046661
PLK4	MYLK	0.513046614
PDPK1	GRK6	0.51304573
PDPK1	RPS6KA2	0.513044515
MYLK	CSNK1E	0.513044459
RIPK2	ZAK	0.513043695
CSNK1G3	CDC7	0.513043566
EPHB2	PDPK1	0.513043333
CSNK1G3	MAP2K1	0.513043135
FGFR3	CDK16	0.513042316
MAP3K14	PDK2	0.513041633
BCKDK	MARK4	0.513040382
MAP2K4	CSNK1A1L	0.513040295
EPHA6	BRD4	0.513039782
CAMK1	AURKB	0.5130397
CSNK2A1	STK36	0.513037934
MKNK1	PDK2	0.513036824
EPHA6	PDK1	0.513036379
LCK	CAMKK2	0.513036332
BRD4	STRADB	0.513035057
PKN2	ULK3	0.513034764
RPS6KB2	CDK6	0.513034318
TP53RK	AURKA	0.513034017
PKN2	PRKAA1	0.513033229
MAP2K3	SIK1	0.51303234
STK17A	DYRK1A	0.513031959
TRIO	ULK3	0.513031609
MAPK12	RPS6KA1	0.513031488
MAP2K4	MAST2	0.513031183
VRK1	CAMKK2	0.513028669
JAK2	GRK5	0.513027816
IRAK4	RAF1	0.513027045
PRKCH	DAPK1	0.513026295
PDK2	PDK1	0.513024661
LCK	STK17A	0.513021343
MKNK1	MAP2K1	0.513021321
CIT	BCR	0.513020669
ACVR1	KIT	0.51301893
ERBB3	STK24	0.513018867
CAMK2D	IRAK2	0.513016773
TAOK2	AKT3	0.513015955
EPHA2	MAP2K6	0.513015954
CDK8	PRKX	0.513015906
MASTL	IKBKE	0.513015654
PRKCB	NEK2	0.513014477
PTK2B	CSNK1A1L	0.513014275
IRAK4	PXK	0.513014118
EPHB2	ARAF	0.513014054
RPS6KB2	INSR	0.513013611
MAPKAPK2	PXK	0.513012296
STK38L	EPHA3	0.513011457
SGK1	EPHA3	0.513010127
EPHB2	CDK2	0.51300854
CSNK1G3	CDKL4	0.513007221
IRAK4	STK33	0.513007018
HIPK1	SNRK	0.51300547
PRKD2	PRKDC	0.513003988
SRPK1	SGK3	0.51300326
BCR	SNRK	0.513002659
IRAK2	SYK	0.513001405
ATR	PRKAA2	0.513000926
MAST4	CHEK1	0.513000652
MAPK9	PAK1	0.513000009
FLT3	ZAK	0.512998466
DAPK3	PTK7	0.512997719
EPHB4	STK16	0.5129976
BCR	PAK2	0.512997056
DDR1	CDK7	0.512996901
RIOK2	CAMK2G	0.512996456
NUAK1	TNIK	0.512995224
CAMK1	VRK2	0.512994648
PDPK1	OXSR1	0.512994625
TGFBR2	PRKX	0.512993148
CHEK1	PAK1	0.512993103
TP53RK	JAK1	0.512992992
MERTK	CDK6	0.512991127
TESK1	CASK	0.512989155
SGK3	ALK	0.512989111
DAPK3	TAOK3	0.512988084
HIPK1	GSK3A	0.512987002
RIPK3	TESK1	0.512986101
CDK19	ERBB2	0.512984816
NEK9	PXK	0.512984145
CSNK1G3	RPS6KA3	0.512982528
RIPK2	MAP3K8	0.512982347
CAMKK2	PDGFRA	0.512981773
PRKCB	EIF2AK1	0.512981757
TGFBR1	TRRAP	0.51298161
PIM2	FGFR2	0.512981137
SRPK1	FLT4	0.512980836
FLT4	STK17A	0.512979483
IRAK4	TGFBR1	0.512978962
PRKCQ	KDR	0.512978649
KDR	PAK1	0.512978282
GSK3B	FES	0.512976509
PRKCE	PAK1	0.512976413
KDR	TNIK	0.51297467
ROCK1	TGFBR1	0.51297357
PRKD2	LYN	0.51297352
MERTK	ABL1	0.512972951
JAK1	NLK	0.512972285
NEK9	CSNK2A2	0.512971818
IRAK2	DAPK1	0.512970379
CHEK1	PAK4	0.512970298
PRKD2	SIK1	0.512969302
RPS6KL1	STK24	0.512968857
SIK3	TGFBR2	0.512967886
PRKCB	CDK19	0.512967871
SIK3	LRRK2	0.512967444
PRKCQ	NEK7	0.512966505
SRPK1	LRRK2	0.512966192
LIMK2	PAK2	0.512966128
PRKCD	PBK	0.512965864
EPHB2	FYN	0.512964606
IGF1R	ADRBK1	0.512964124
RPS6KL1	FES	0.512963607
ACVR1	ROS1	0.51296306
PRKCE	ALK	0.512962956
PRKCH	MKNK2	0.512961727
ACVR1	PRKCI	0.512960468
FGFR3	PDK1	0.512960298
NEK4	CSNK1E	0.512960117
IGF1R	NRBP2	0.512960041
CSNK1A1L	PAK1	0.512959176
STK19	TNIK	0.512957419
RIPK1	SNRK	0.512957328
GSK3A	CAMK2D	0.512957019
TYRO3	FES	0.512956546
IRAK4	CDK8	0.512955773
KIT	ZAK	0.512955211
BRD3	PDGFRA	0.512955142
PRKCQ	FGFR3	0.512954134
CLK1	MAPK8	0.512953149
OXSR1	CAMK2D	0.512953138
PIM2	DDR1	0.512952707
PRPF4B	CDK16	0.51295242
ADRBK1	ALK	0.512952342
ROCK1	RPS6KA2	0.512952338
RPS6KA2	MYLK2	0.512951195
ATR	EPHA3	0.512951134
DDR1	DYRK1A	0.512951121
RPS6KA5	BTK	0.512950243
GSK3B	STK16	0.512949775
WEE1	DAPK1	0.512949609
PKN1	EPHA6	0.512949328
MERTK	CDK1	0.512948536
ACVR1	PAK1	0.512948514
PIK3R4	MKNK2	0.512948288
MAPK12	KDR	0.512948066
DYRK1A	GRK5	0.512946518
TRIO	CSNK2A2	0.51294403
CSK	EIF2AK2	0.512943847
SGK3	NEK2	0.51294382
RPS6KB2	CSNK1G3	0.512942927
MARK4	ZAK	0.512942319
OXSR1	STRADB	0.512941385
PRKCH	TRRAP	0.512941336
CAMK2G	MAP3K8	0.512940602
FGFR4	ERBB4	0.51294006
TEK	RPS6KA2	0.512939095
NTRK1	PLK4	0.512938887
MAP2K2	TYK2	0.512938393
ROCK2	NEK4	0.512938124
MASTL	PLK4	0.512937849
PLK1	MAST2	0.512936585
PRKCQ	MAP3K8	0.512935054
FGFR1	PXK	0.512933682
IRAK4	TRIM24	0.512932819
MAPKAPK5	RPS6KA2	0.512932786
EPHA6	MAPKAPK2	0.512932452
MAST4	MKNK2	0.5129316
PKN2	ZAK	0.512929801
PRKDC	NRBP2	0.512929562
SRPK1	RPS6KB2	0.512929506
MET	MKNK2	0.512929435
MST1R	PAK3	0.512926838
DDR1	RIPK4	0.51292652
ADRBK1	MAPKAPK5	0.51292642
MYLK2	CDKL4	0.512926236
JAK2	RIOK2	0.512924906
MTOR	EPHA3	0.512923928
ROCK2	CSNK2A1	0.512923518
PRPF4B	MKNK2	0.512923496
CIT	FGFR3	0.512923035
ADRBK1	BRD4	0.512922607
CSNK1G3	MAPK9	0.512922496
PRKCB	MAP2K2	0.512922384
CLK1	CSNK1E	0.512921088
ADRBK1	PRKAA1	0.512920146
TESK1	RPS6KA2	0.512919836
TYRO3	BCR	0.51291884
NEK2	STK16	0.512918577
KIT	CSNK1G2	0.512918069
RIPK3	CSNK1A1	0.512917969
CSNK2A2	CDK16	0.51291738
CAMK1	PRKCH	0.51291673
AXL	RPS6KL1	0.512916413
PRKAA2	CAMKK2	0.512914012
MAST4	IRAK2	0.512913981
NEK7	PAK3	0.512912086
YES1	PRKAA2	0.512911834
EPHA6	FYN	0.512911524
RPS6KB2	ERBB3	0.512911178
MAP2K2	ULK1	0.512910413
MERTK	CLK2	0.512909896
CASK	DYRK1A	0.512908213
BCKDK	PBK	0.512907097
NEK9	CSNK1E	0.512906169
RPS6KA4	CLK4	0.512906165
PRKCA	GRK5	0.512906047
IGF1R	CSNK1A1L	0.51290488
PRKCE	MAP3K8	0.512902596
STK19	MYLK	0.512901856
FGFR1	CAMK2G	0.5129011
TAOK2	ULK1	0.512900657
HIPK1	CDK2	0.512900115
MAPK13	CAMK2D	0.512899557
JAK1	STRADB	0.512899346
ACVR1	TRIO	0.512898036
PRKCA	PAK3	0.512896612
MAST4	MARK4	0.512895958
PKN2	IKBKE	0.512895137
CAMK1	ULK1	0.512891963
PRKCE	LCK	0.512891506
NLK	RET	0.512891349
NEK9	CSNK1G2	0.51288933
CAMK2D	RPS6KA1	0.512886853
TRRAP	PDK1	0.512886388
ULK3	BTK	0.512885963
MAP2K5	PAK1	0.512884543
SIK3	AKT2	0.512883625
PRKD2	RIOK3	0.512883604
AXL	DYRK1A	0.512883329
INSR	TNIK	0.512882659
EPHA6	NUAK1	0.51288252
MAST4	MAPK14	0.512880916
STK11	EPHA2	0.512879917
TEK	MAP3K8	0.512878714
MAPKAPK2	ULK2	0.512878507
MAP3K7	TRRAP	0.512877512
FLT4	CAMK2D	0.51287745
IGF1R	FES	0.512876942
RPS6KB1	CSNK2A2	0.512876874
RPS6KA3	MAP2K6	0.512874217
PRKDC	MYLK	0.512873303
AKT3	RPS6KA2	0.512872841
PIM2	PKN1	0.512872306
CSNK1A1L	GRK6	0.512870932
AXL	KIT	0.512869824
CSK	EPHB4	0.512869565
PLK4	PXK	0.512869177
PXK	MYLK2	0.512868427
IKBKB	PAK2	0.51286825
MERTK	ROS1	0.51286784
RIPK3	MYLK2	0.512867459
CIT	MKNK1	0.512864829
PDPK1	RIOK2	0.512864472
PRKCE	RPS6KA1	0.512863267
RAF1	TNIK	0.512863218
RET	EPHA3	0.512862064
EPHB2	PXK	0.512861435
TRIO	MAP4K4	0.512861392
NEK6	FYN	0.512861253
RIPK3	PAK3	0.512861118
LIMK2	CAMKK2	0.512860697
ERBB4	MAP3K8	0.512859853
TYRO3	FGFR1	0.512859431
MAP3K7	CAMK2G	0.512859354
MAP2K2	IRAK2	0.512859262
CDK9	CDK16	0.512857391
SYK	CAMKK2	0.512855698
TEK	TRRAP	0.512855014
MKNK1	PRKCZ	0.512851879
CDK7	SYK	0.512851733
IRAK4	PLK2	0.512851453
WEE1	MAP3K1	0.512851315
STK10	RAF1	0.51285109
IRAK4	CLK2	0.51285065
MERTK	ATM	0.512850017
PLK1	STRADB	0.512849127
GAK	EPHA2	0.512849074
PRKCQ	MAST2	0.512846229
FGFR4	MET	0.512846049
CSNK1A1	EPHA2	0.512845825
RPS6KA3	STK36	0.512845754
PRKCA	RPS6KA2	0.512844807
CDK10	BCR	0.512844135
NEK9	SGK3	0.512843366
EIF2AK1	NRBP2	0.512841924
NTRK3	MAP2K1	0.512841225
CSK	CDC7	0.512840614
PRKCB	TNIK	0.512840457
TEK	PAK2	0.512840105
NLK	STK19	0.51283965
MAP3K4	PDK1	0.512838153
IGF1R	CDK19	0.51283778
DDR1	PDK2	0.512836688
CSNK1G3	ZAK	0.512835498
MAPK8	TNIK	0.512835399
CSNK2A1	TLK2	0.512835126
CAMK1	CDK5	0.512835053
FES	SYK	0.512834731
PIM3	STK36	0.512832555
MAP4K4	PRKX	0.51283229
CIT	ULK1	0.512831191
PKN1	TTK	0.512830914
GSK3B	TNIK	0.51283074
ROCK1	NRBP1	0.512830065
SRPK1	LIMK2	0.512830026
EPHA6	EPHA3	0.512829464
NEK9	EIF2AK2	0.512828192
CIT	WEE1	0.512826501
LCK	PAK3	0.512824411
KSR2	PAK1	0.51282406
RPS6KA2	ULK3	0.512823255
IRAK4	CAMK1	0.51282291
SGK3	RPS6KB1	0.512822664
PRKCI	PDK2	0.512822099
ROS1	PRKX	0.512820431
FGFR3	PTK7	0.512819561
PRKCI	MAP3K1	0.51281954
IRAK1	ULK3	0.512819317
RET	PDK2	0.512819316
PIM1	MYLK	0.512818837
TRIO	TNIK	0.51281856
BRD4	IKBKB	0.512817967
TRIO	NTRK3	0.512816946
ATR	SNRK	0.512816675
NEK6	STK17A	0.512816272
NTRK3	GRK6	0.512815678
AKT1	NRBP2	0.512814957
TYRO3	STRADB	0.512814869
MAPKAPK2	PAK2	0.512814692
MAP3K4	IRAK2	0.512814317
PDGFRB	STRADB	0.512813965
PRKAA1	ULK2	0.512813179
ATR	CASK	0.512813159
FLT1	CDK16	0.512812394
RPS6KA5	JAK1	0.512811509
TESK1	NRBP2	0.512811353
ROS1	PAK3	0.51281132
TGFBR2	IRAK2	0.512811124
RIPK2	PBK	0.512809895
BRD4	PDGFRA	0.512809846
PRKDC	STRADB	0.512809758
GSK3A	CAMK2G	0.512809505
SIK3	PRKCD	0.512809054
FGFR2	PKN1	0.512805516
BRD3	EPHA3	0.512805189
ADCK3	FES	0.512805102
GSK3B	MARK4	0.512804013
PRKCI	SNRK	0.512803875
PRKD2	CDK4	0.512803191
KIT	MKNK2	0.512802449
SIK3	CLK2	0.512801857
RIOK2	CAMK2D	0.512800967
TESK1	RIPK4	0.512800934
CSNK1G2	CLK3	0.512799948
PRKCQ	MAP4K3	0.512799631
SRPK1	DAPK3	0.512797717
KSR2	PDK2	0.512797493
INSR	CDKL4	0.512797089
AXL	CSK	0.512795568
MASTL	ALK	0.512794358
CDK10	TEK	0.512794029
RPS6KA3	PAK4	0.512793803
STK39	CAMK2G	0.512793197
CSNK1G2	MAP4K4	0.512792338
PIM2	CDK1	0.512791027
TYRO3	PLK4	0.512789836
IRAK1	EPHA2	0.512789782
PRKDC	MARK4	0.512789402
EPHB2	CSNK2A2	0.512788999
MAPK12	PLK4	0.512788674
AKT3	CDC7	0.512788606
TRIO	CDK8	0.512787322
RPS6KB2	CSNK2A2	0.512787095
RIOK2	MAP3K8	0.512786783
CSK	NRBP2	0.512786494
CASK	ULK1	0.512785102
TRIO	CSK	0.512783365
RPS6KA3	PRKCI	0.512782745
EPHB2	MAPK14	0.512782702
SLK	STRADB	0.512781923
MAPK8	PDK1	0.512780909
TGFBR1	MAP2K6	0.512780111
TYRO3	ERBB4	0.512778502
CHEK2	RIPK4	0.512778377
JAK1	FGFR3	0.512777825
MAPK1	PXK	0.512777428
STK10	PRKCH	0.51277649
CDK10	CSNK1A1	0.512775253
EPHB2	ROS1	0.512774504
PRKCB	TAOK3	0.51277328
MAST2	MAP2K6	0.512771487
MAPKAPK3	STRADB	0.512771256
MAP2K3	MERTK	0.512770673
AURKB	CAMK2G	0.512770629
JAK2	RPS6KA1	0.512769888
MELK	MAP3K5	0.512767494
PRKACB	TNIK	0.512765722
JAK1	MYLK	0.512765589
PIK3R4	ULK3	0.512764448
PRKCD	EPHA3	0.512763995
MAPK12	DAPK1	0.512763819
PRKD2	BRD3	0.512763233
PRKCH	MAP3K1	0.512760485
CDK6	STK38L	0.512759892
CSNK1G2	ERBB2	0.512759591
MKNK1	ERBB2	0.512759264
TGFBR1	PRKAA2	0.51275791
ROS1	FES	0.512757328
STK19	RPS6KA1	0.512757073
KSR2	PBK	0.512756562
MAST4	TNIK	0.512756196
MTOR	NEK4	0.512755511
BCKDK	CLK3	0.512754931
FGFR1	MAP3K8	0.512754292
BCKDK	RIOK3	0.512753269
RPS6KA5	MAPK1	0.512752412
LCK	CAMK2D	0.512751626
PRKACB	MYLK2	0.512751364
VRK1	MKNK1	0.512749006
CDK10	TRRAP	0.51274871
PRKCQ	NTRK1	0.512747722
MAPK14	FES	0.512747655
PXK	BTK	0.512747626
TYRO3	MAP3K4	0.512746885
STK33	TRRAP	0.512745888
TTK	RPS6KA2	0.512745687
IRAK2	IKBKE	0.512745032
CDK9	FLT3	0.512744809
RPS6KL1	MAP3K1	0.512743169
AURKB	TRRAP	0.512742933
MASTL	TLK2	0.512742847
CSNK1G3	STK16	0.51274213
MYLK2	EPHA3	0.512742022
KIT	KSR2	0.512740243
AURKB	PDK1	0.512738403
MAP2K2	MYLK2	0.512737906
KSR2	CDC7	0.512737706
RIPK4	EPHA3	0.512736458
CAMK2G	CAMKK2	0.512736237
AKT3	RPS6KA3	0.51273536
NEK6	ALK	0.512734303
BCKDK	LYN	0.512732826
MAP2K3	MAP2K6	0.512732526
CAMK1	MAP3K8	0.512732093
STK17A	TRRAP	0.512729522
PRKD2	DAPK1	0.512728894
STK17A	TESK1	0.512727532
CSNK2A1	STK24	0.512727394
NEK6	MAPK8	0.512727184
CLK1	TRIB3	0.512725966
ROCK1	PXK	0.512725124
NEK9	BRD4	0.512724026
PRKCB	CSNK1A1L	0.512722879
TRIO	BTK	0.51272188
